t,rho_0_0_re,rho_0_0_im,rho_0_1_re,rho_0_1_im,rho_1_0_re,rho_1_0_im,rho_1_1_re,rho_1_1_im
5.130000000,0.005761303,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994238697,0.000000000
5.140000000,0.005723095,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994276905,0.000000000
5.150000000,0.005685104,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994314896,0.000000000
5.160000000,0.005647328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994352672,0.000000000
5.170000000,0.005609766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994390234,0.000000000
5.180000000,0.005572416,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994427584,0.000000000
5.190000000,0.005535277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994464723,0.000000000
5.200000000,0.005498347,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994501653,0.000000000
5.210000000,0.005461625,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994538375,0.000000000
5.220000000,0.005425110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994574890,0.000000000
5.230000000,0.005388799,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994611201,0.000000000
5.240000000,0.005352693,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994647307,0.000000000
5.250000000,0.005316788,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994683212,0.000000000
5.260000000,0.005281085,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994718915,0.000000000
5.270000000,0.005245582,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994754418,0.000000000
5.280000000,0.005210277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994789723,0.000000000
5.290000000,0.005175170,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994824830,0.000000000
5.300000000,0.005140259,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994859741,0.000000000
5.310000000,0.005105543,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994894457,0.000000000
5.320000000,0.005071021,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994928979,0.000000000
5.330000000,0.005036692,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994963308,0.000000000
5.340000000,0.005002554,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994997446,0.000000000
5.350000000,0.004968607,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995031393,0.000000000
5.360000000,0.004934850,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995065150,0.000000000
5.370000000,0.004901280,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995098720,0.000000000
5.380000000,0.004867898,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995132102,0.000000000
5.390000000,0.004834702,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995165298,0.000000000
5.400000000,0.004801692,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995198308,0.000000000
5.410000000,0.004768866,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995231134,0.000000000
5.420000000,0.004736223,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995263777,0.000000000
5.430000000,0.004703762,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995296238,0.000000000
5.440000000,0.004671483,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995328517,0.000000000
5.450000000,0.004639385,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995360615,0.000000000
5.460000000,0.004607465,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995392535,0.000000000
5.470000000,0.004575725,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995424275,0.000000000
5.480000000,0.004544162,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995455838,0.000000000
5.490000000,0.004512776,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995487224,0.000000000
5.500000000,0.004481566,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995518434,0.000000000
5.510000000,0.004450531,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995549469,0.000000000
5.520000000,0.004419671,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995580329,0.000000000
5.530000000,0.004388984,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995611016,0.000000000
5.540000000,0.004358469,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995641531,0.000000000
5.550000000,0.004328127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995671873,0.000000000
5.560000000,0.004297955,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995702045,0.000000000
5.570000000,0.004267954,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995732046,0.000000000
5.580000000,0.004238122,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995761878,0.000000000
5.590000000,0.004208459,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995791541,0.000000000
5.600000000,0.004178964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995821036,0.000000000
5.610000000,0.004149637,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995850363,0.000000000
5.620000000,0.004120475,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995879525,0.000000000
5.630000000,0.004091480,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995908520,0.000000000
5.640000000,0.004062649,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995937351,0.000000000
5.650000000,0.004033983,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995966017,0.000000000
5.660000000,0.004005481,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.995994519,0.000000000
5.670000000,0.003977141,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996022859,0.000000000
5.680000000,0.003948964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996051036,0.000000000
5.690000000,0.003920949,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996079051,0.000000000
5.700000000,0.003893094,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996106906,0.000000000
5.710000000,0.003865399,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996134601,0.000000000
5.720000000,0.003837865,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996162135,0.000000000
5.730000000,0.003810489,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996189511,0.000000000
5.740000000,0.003783271,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996216729,0.000000000
5.750000000,0.003756211,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996243789,0.000000000
5.760000000,0.003729308,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996270692,0.000000000
5.770000000,0.003702562,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996297438,0.000000000
5.780000000,0.003675971,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996324029,0.000000000
5.790000000,0.003649536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996350464,0.000000000
5.800000000,0.003623255,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996376745,0.000000000
5.810000000,0.003597128,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996402872,0.000000000
5.820000000,0.003571154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996428846,0.000000000
5.830000000,0.003545333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996454667,0.000000000
5.840000000,0.003519664,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996480336,0.000000000
5.850000000,0.003494147,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996505853,0.000000000
5.860000000,0.003468781,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996531219,0.000000000
5.870000000,0.003443565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996556435,0.000000000
5.880000000,0.003418499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996581501,0.000000000
5.890000000,0.003393582,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996606418,0.000000000
5.900000000,0.003368814,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996631186,0.000000000
5.910000000,0.003344193,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996655807,0.000000000
5.920000000,0.003319721,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996680279,0.000000000
5.930000000,0.003295395,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996704605,0.000000000
5.940000000,0.003271216,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996728784,0.000000000
5.950000000,0.003247182,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996752818,0.000000000
5.960000000,0.003223294,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996776706,0.000000000
5.970000000,0.003199551,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996800449,0.000000000
5.980000000,0.003175951,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996824049,0.000000000
5.990000000,0.003152496,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996847504,0.000000000
6.000000000,0.003129183,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996870817,0.000000000
6.010000000,0.003106013,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996893987,0.000000000
6.020000000,0.003082985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996917015,0.000000000
6.030000000,0.003060098,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996939902,0.000000000
6.040000000,0.003037352,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996962648,0.000000000
6.050000000,0.003014746,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.996985254,0.000000000
6.060000000,0.002992281,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997007719,0.000000000
6.070000000,0.002969954,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997030046,0.000000000
6.080000000,0.002947766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997052234,0.000000000
6.090000000,0.002925717,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997074283,0.000000000
6.100000000,0.002903805,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997096195,0.000000000
6.110000000,0.002882030,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997117970,0.000000000
6.120000000,0.002860392,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997139608,0.000000000
6.130000000,0.002838889,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997161111,0.000000000
6.140000000,0.002817523,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997182477,0.000000000
6.150000000,0.002796291,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997203709,0.000000000
6.160000000,0.002775193,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997224807,0.000000000
6.170000000,0.002754230,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997245770,0.000000000
6.180000000,0.002733400,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997266600,0.000000000
6.190000000,0.002712703,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997287297,0.000000000
6.200000000,0.002692138,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997307862,0.000000000
6.210000000,0.002671705,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997328295,0.000000000
6.220000000,0.002651403,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997348597,0.000000000
6.230000000,0.002631232,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997368768,0.000000000
6.240000000,0.002611191,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997388809,0.000000000
6.250000000,0.002591279,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997408721,0.000000000
6.260000000,0.002571497,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997428503,0.000000000
6.270000000,0.002551844,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997448156,0.000000000
6.280000000,0.002532318,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997467682,0.000000000
6.290000000,0.002512920,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997487080,0.000000000
6.300000000,0.002493649,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997506351,0.000000000
6.310000000,0.002474505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997525495,0.000000000
6.320000000,0.002455486,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997544514,0.000000000
6.330000000,0.002436593,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997563407,0.000000000
6.340000000,0.002417825,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997582175,0.000000000
6.350000000,0.002399181,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997600819,0.000000000
6.360000000,0.002380661,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997619339,0.000000000
6.370000000,0.002362264,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997637736,0.000000000
6.380000000,0.002343990,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997656010,0.000000000
6.390000000,0.002325838,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997674162,0.000000000
6.400000000,0.002307808,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997692192,0.000000000
6.410000000,0.002289899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997710101,0.000000000
6.420000000,0.002272110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997727890,0.000000000
6.430000000,0.002254442,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997745558,0.000000000
6.440000000,0.002236893,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997763107,0.000000000
6.450000000,0.002219463,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997780537,0.000000000
6.460000000,0.002202152,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997797848,0.000000000
6.470000000,0.002184958,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997815042,0.000000000
6.480000000,0.002167882,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997832118,0.000000000
6.490000000,0.002150923,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997849077,0.000000000
6.500000000,0.002134080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997865920,0.000000000
6.510000000,0.002117353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997882647,0.000000000
6.520000000,0.002100741,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997899259,0.000000000
6.530000000,0.002084244,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997915756,0.000000000
6.540000000,0.002067861,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997932139,0.000000000
6.550000000,0.002051592,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997948408,0.000000000
6.560000000,0.002035436,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997964564,0.000000000
6.570000000,0.002019392,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997980608,0.000000000
6.580000000,0.002003460,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.997996540,0.000000000
6.590000000,0.001987640,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998012360,0.000000000
6.600000000,0.001971931,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998028069,0.000000000
6.610000000,0.001956332,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998043668,0.000000000
6.620000000,0.001940843,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998059157,0.000000000
6.630000000,0.001925463,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998074537,0.000000000
6.640000000,0.001910192,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998089808,0.000000000
6.650000000,0.001895030,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998104970,0.000000000
6.660000000,0.001879975,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998120025,0.000000000
6.670000000,0.001865027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998134973,0.000000000
6.680000000,0.001850185,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998149815,0.000000000
6.690000000,0.001835450,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998164550,0.000000000
6.700000000,0.001820821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998179179,0.000000000
6.710000000,0.001806296,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998193704,0.000000000
6.720000000,0.001791876,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998208124,0.000000000
6.730000000,0.001777559,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998222441,0.000000000
6.740000000,0.001763346,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998236654,0.000000000
6.750000000,0.001749236,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998250764,0.000000000
6.760000000,0.001735228,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998264772,0.000000000
6.770000000,0.001721322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998278678,0.000000000
6.780000000,0.001707517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998292483,0.000000000
6.790000000,0.001693813,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998306187,0.000000000
6.800000000,0.001680208,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998319792,0.000000000
6.810000000,0.001666704,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998333296,0.000000000
6.820000000,0.001653298,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998346702,0.000000000
6.830000000,0.001639991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998360009,0.000000000
6.840000000,0.001626782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998373218,0.000000000
6.850000000,0.001613670,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998386330,0.000000000
6.860000000,0.001600655,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998399345,0.000000000
6.870000000,0.001587736,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998412264,0.000000000
6.880000000,0.001574914,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998425086,0.000000000
6.890000000,0.001562186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998437814,0.000000000
6.900000000,0.001549553,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998450447,0.000000000
6.910000000,0.001537015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998462985,0.000000000
6.920000000,0.001524570,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998475430,0.000000000
6.930000000,0.001512218,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998487782,0.000000000
6.940000000,0.001499958,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998500042,0.000000000
6.950000000,0.001487791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998512209,0.000000000
6.960000000,0.001475715,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998524285,0.000000000
6.970000000,0.001463730,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998536270,0.000000000
6.980000000,0.001451836,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998548164,0.000000000
6.990000000,0.001440032,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998559968,0.000000000
7.000000000,0.001428316,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998571684,0.000000000
7.010000000,0.001416690,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998583310,0.000000000
7.020000000,0.001405152,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998594848,0.000000000
7.030000000,0.001393702,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998606298,0.000000000
7.040000000,0.001382339,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998617661,0.000000000
7.050000000,0.001371063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998628937,0.000000000
7.060000000,0.001359873,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998640127,0.000000000
7.070000000,0.001348769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998651231,0.000000000
7.080000000,0.001337750,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998662250,0.000000000
7.090000000,0.001326815,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998673185,0.000000000
7.100000000,0.001315965,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998684035,0.000000000
7.110000000,0.001305198,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998694802,0.000000000
7.120000000,0.001294515,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998705485,0.000000000
7.130000000,0.001283914,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998716086,0.000000000
7.140000000,0.001273395,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998726605,0.000000000
7.150000000,0.001262957,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998737043,0.000000000
7.160000000,0.001252601,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998747399,0.000000000
7.170000000,0.001242325,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998757675,0.000000000
7.180000000,0.001232128,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998767872,0.000000000
7.190000000,0.001222012,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998777988,0.000000000
7.200000000,0.001211974,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998788026,0.000000000
7.210000000,0.001202015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998797985,0.000000000
7.220000000,0.001192134,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998807866,0.000000000
7.230000000,0.001182330,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998817670,0.000000000
7.240000000,0.001172603,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998827397,0.000000000
7.250000000,0.001162953,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998837047,0.000000000
7.260000000,0.001153379,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998846621,0.000000000
7.270000000,0.001143880,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998856120,0.000000000
7.280000000,0.001134456,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998865544,0.000000000
7.290000000,0.001125106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998874894,0.000000000
7.300000000,0.001115830,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998884170,0.000000000
7.310000000,0.001106628,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998893372,0.000000000
7.320000000,0.001097499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998902501,0.000000000
7.330000000,0.001088442,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998911558,0.000000000
7.340000000,0.001079457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998920543,0.000000000
7.350000000,0.001070544,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998929456,0.000000000
7.360000000,0.001061701,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998938299,0.000000000
7.370000000,0.001052930,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998947070,0.000000000
7.380000000,0.001044228,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998955772,0.000000000
7.390000000,0.001035596,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998964404,0.000000000
7.400000000,0.001027033,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998972967,0.000000000
7.410000000,0.001018538,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998981462,0.000000000
7.420000000,0.001010112,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998989888,0.000000000
7.430000000,0.001001753,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.998998247,0.000000000
7.440000000,0.000993462,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999006538,0.000000000
7.450000000,0.000985237,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999014763,0.000000000
7.460000000,0.000977078,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999022922,0.000000000
7.470000000,0.000968985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999031015,0.000000000
7.480000000,0.000960958,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999039042,0.000000000
7.490000000,0.000952995,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999047005,0.000000000
7.500000000,0.000945097,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999054903,0.000000000
7.510000000,0.000937263,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999062737,0.000000000
7.520000000,0.000929492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999070508,0.000000000
7.530000000,0.000921785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999078215,0.000000000
7.540000000,0.000914139,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999085861,0.000000000
7.550000000,0.000906556,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999093444,0.000000000
7.560000000,0.000899035,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999100965,0.000000000
7.570000000,0.000891575,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999108425,0.000000000
7.580000000,0.000884176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999115824,0.000000000
7.590000000,0.000876837,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999123163,0.000000000
7.600000000,0.000869558,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999130442,0.000000000
7.610000000,0.000862338,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999137662,0.000000000
7.620000000,0.000855178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999144822,0.000000000
7.630000000,0.000848076,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999151924,0.000000000
7.640000000,0.000841032,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999158968,0.000000000
7.650000000,0.000834046,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999165954,0.000000000
7.660000000,0.000827117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999172883,0.000000000
7.670000000,0.000820245,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999179755,0.000000000
7.680000000,0.000813430,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999186570,0.000000000
7.690000000,0.000806671,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.999193329,0.000000000
